"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64980,-10.9188,-5.60631,12.5965,8.40538,5.259,3.40625,2.10386,1.25164,-28.43428,0.4122087,-28.02207
65010,-7.5642,-5.38773,12.5205,7.61172,3.69788,8.04767,1.52574,1.28555,-28.49009,2.155894,-26.3342
65040,-7.98547,-5.28351,13.8294,8.87121,2.90935,6.32943,2.76088,1.13373,-28.82374,4.731105,-24.09264
65070,-8.94207,-4.95787,9.82143,4.99055,2.07107,6.24112,1.4569,1.79341,-27.3332,3.772928,-23.56027
65100,-8.35401,-5.26935,8.63613,4.99782,2.59727,1.33494,3.27155,1.29156,-26.34243,5.696808,-20.64562
65130,-7.93106,-5.22605,8.40327,5.27182,1.62337,4.92513,3.84741,2.29311,-27.90852,4.115764,-23.79276
65160,-8.25264,-5.28148,8.33165,5.05674,2.42809,1.16536,5.25905,1.43656,-26.68903,6.833412,-19.85562
65190,-8.67637,-5.5419,9.58226,5.76039,1.5032,3.94468,3.86813,1.30655,-27.24392,7.798866,-19.44506
65220,-7.19546,-5.78229,8.90114,6.22892,1.57753,8.74553,7.67951,2.70307,-29.45002,2.175401,-27.27462
65250,-6.24472,-5.41267,6.38714,3.9406,2.83257,2.87114,5.21544,1.23102,-27.26999,4.097425,-23.17257
65280,-9.35222,-5.22357,8.26859,3.72426,1.44289,8.55677,1.36879,1.49937,-26.75466,7.913175,-18.84148
65310,-10.0571,-5.4291,10.4488,5.09968,1.6586,4.59451,1.42294,1.20483,-26.48967,7.850857,-18.63881
65340,-10.0239,-5.60772,10.8061,5.35909,1.57807,6.71148,1.50429,1.30818,-27.02511,7.526181,-19.49892
65370,-11.1799,-5.45541,11.6924,5.12879,3.31207,7.09382,4.49198,1.46784,-29.1651,2.453459,-26.71164
65400,-11.2587,-5.32628,10.0546,3.68443,1.39283,6.29263,7.85754,1.21358,-28.20903,5.126504,-23.08253
65430,-10.5599,-5.78629,9.52348,4.00231,2.22938,4.03658,1.60204,2.68311,-27.37172,1.987166,-25.38456
65460,-10.2322,-5.59552,9.42177,4.04098,1.52876,9.10684,2.07959,1.66696,-27.57676,6.220911,-21.35585
65490,-9.19642,-5.43159,9.39105,4.79266,1.49253,2.82879,4.77058,1.53663,-27.17272,6.805403,-20.36731
65520,-8.70493,-4.68734,9.90737,5.55208,1.56333,4.28961,5.09801,1.84707,-28.02231,2.929334,-25.09297
65550,-9.38238,-5.5293,9.9888,5.53271,2.09533,5.1565,2.07476,1.28996,-27.24929,6.856607,-20.39269
65580,-6.83068,-5.51033,8.45167,5.24165,3.01388,1.93104,7.49343,1.5441,-27.85772,2.956784,-24.90093
65610,-9.48096,-5.55083,6.9735,2.374,3.60983,3.29495,6.25348,1.61137,-28.06389,3.003827,-25.06006
65640,-8.62208,-4.35968,8.0562,3.89363,2.01569,1.61068,1.54377,3.48762,-26.37527,1.79557,-24.5797
65670,-9.34194,-5.6226,7.979,4.41385,2.18253,6.36966,2.05141,1.4127,-27.23799,0.997716,-26.24027
65700,-9.88991,-5.27415,9.96947,4.76515,1.31645,9.38722,4.26121,1.60144,-28.26068,6.224596,-22.03608
65730,-9.44129,-5.61526,7.16479,2.13682,1.26969,5.49591,2.49437,1.95988,-26.80968,2.026231,-24.78344
65760,-9.13562,-5.25964,7.03484,2.58701,1.38999,4.69975,4.04967,1.42858,-26.92831,7.357208,-19.5711
65790,-10.3411,-5.35738,6.96964,1.92592,1.79257,4.90352,7.02547,1.71383,-27.93008,2.945575,-24.9845
65820,-9.07933,-5.44986,6.97169,2.56539,1.47941,8.21224,2.96285,1.49561,-27.27081,7.377955,-19.89285
65850,-7.88283,-5.67907,5.76047,2.31446,1.72646,1.29463,8.57405,2.21526,-26.87774,4.997933,-21.87981
65880,-8.6777,-4.86264,6.35274,2.29619,1.44721,2.59011,7.7203,1.72498,-27.11471,4.903979,-22.21073
65910,-7.74081,-5.33038,5.55582,2.51827,2.00429,1.12363,6.08732,1.36083,-26.05315,7.315235,-18.73791
65940,-8.25941,-5.31365,6.523,3.26592,1.35593,1.33581,4.59198,1.23428,-25.61005,7.011172,-18.59887
65970,-8.3872,-5.37182,6.00497,2.33565,2.83806,1.27192,3.51938,1.20658,-25.89199,5.367493,-20.5245
66000,-8.96619,-5.64427,8.59645,4.56902,1.74939,4.13011,6.80112,1.45345,-27.88809,5.972891,-21.91519
66030,-8.09657,-4.66657,9.56342,6.22585,1.21297,1.43412,3.61499,2.80683,-26.76297,4.066688,-22.69628
66060,-8.17908,-5.52937,9.13678,5.7237,1.59549,1.15408,3.34894,1.13316,-25.7242,6.530827,-19.19337
66090,-7.53007,-5.4808,9.46229,6.39222,1.27494,2.21514,7.96032,1.39068,-27.32361,5.472069,-21.85154
66120,-8.47713,-5.51069,10.5192,6.73107,1.60449,7.46196,2.85151,1.3268,-27.87106,7.488214,-20.38285
66150,-9.99181,-5.50883,11.9625,6.63003,1.57381,6.45895,1.29519,1.2029,-27.03404,8.171386,-18.86265
66180,-9.7925,-5.38543,11.2007,6.13466,1.70025,7.92413,2.88271,1.42971,-28.12951,7.033834,-21.09568
66210,-9.24209,-5.41358,11.039,6.63832,1.39031,3.30369,3.25602,1.14792,-26.97302,6.650896,-20.32212
66240,-9.06221,-5.32704,11.0428,6.46963,1.35123,3.64966,9.95935,1.47919,-28.39698,5.997555,-22.39943
66270,-7.77245,-5.29422,9.78215,6.59832,1.5064,1.12058,9.676,1.28911,-26.99253,9.589444,-17.40309
66300,-7.90977,-5.21826,9.9265,5.38681,5.21856,5.58433,1.76105,1.34632,-28.08308,3.648984,-24.4341
66330,-8.01391,-5.60046,8.74347,4.7436,3.46513,2.50422,9.80374,1.42622,-28.43957,3.655971,-24.7836
66360,-7.76837,-5.49686,9.13574,4.98356,9.49272,7.15637,7.45694,1.23459,-30.14691,2.56184,-27.58507
66390,-7.93282,-5.4448,9.01726,5.9512,1.38398,2.24047,4.99325,1.59277,-26.99149,6.808056,-20.18344
