"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
65220,-7.79414,-4.92479,-5.48949,-7.90838,2.81319,5.14737,2.48166,1.44227,-26.17095,12.15116,-14.01979
65250,-9.39431,-6.06554,-3.7282,-7.24756,6.04008,7.31489,3.65483,4.1318,-28.7615,6.310006,-22.4515
65280,-10.5587,-5.9108,-0.915924,-4.43357,9.76127,6.26228,8.11858,2.65856,-29.59131,6.28094,-23.31037
65310,-10.043,-5.81454,-1.81091,-5.63912,7.9991,4.59029,1.65687,1.97406,-27.12779,8.890449,-18.23734
65340,-5.84184,-5.06716,-1.54785,-3.02561,3.6643,3.61597,5.0098,3.48698,-27.82056,2.768779,-25.05178
65370,-7.09545,-5.77308,-3.23277,-4.75396,6.46077,1.42595,4.79153,1.47076,-26.44049,10.6905,-15.74999
65400,-7.90089,-5.69791,-2.60027,-4.23738,6.19244,8.00307,6.12607,2.0116,-28.71461,8.066513,-20.6481
65430,-10.1573,-5.8115,0.764233,-2.11567,3.19962,8.47487,3.23444,1.29303,-27.27785,9.149075,-18.12877
65460,-9.88867,-5.29846,3.08612,-1.00274,4.29155,4.26898,1.84765,1.38497,-26.59305,6.458904,-20.13415
65490,-9.10814,-5.57312,-0.502346,-3.52004,5.82862,6.4913,4.88284,1.55711,-28.07869,9.396246,-18.68245
65520,-9.30315,-5.78366,2.9769,0.211991,4.03378,5.41389,2.52922,1.36211,-27.10066,10.1193,-16.98136
65550,-10.7751,-5.82224,7.2298,2.72979,3.03016,3.52538,1.23242,1.38351,-26.26125,11.68616,-14.57509
65580,-10.4704,-5.8266,8.15184,4.56629,3.88041,3.29293,2.41534,1.24389,-27.24607,9.86115,-17.38492
65610,-10.0889,-6.065,9.35444,4.80019,4.21897,7.9232,1.52651,1.55599,-28.12386,10.12397,-17.99989
65640,-9.78244,-5.81274,7.97036,4.39193,8.3415,4.11525,4.01233,1.31353,-28.74424,9.774729,-18.96951
65670,-10.1081,-5.74399,11.8496,8.33247,2.27696,7.19838,2.86644,1.34232,-28.58512,10.3896,-18.19551
65700,-10.8166,-5.87413,11.8273,7.62905,3.28918,5.94882,5.62934,1.51362,-29.49305,10.12697,-19.36608
65730,-11.6635,-5.1288,10.8463,5.6769,2.53399,8.22203,2.21965,3.80852,-29.24875,4.733929,-24.51482
65760,-8.7455,-5.77336,14.4606,10.6596,4.17671,4.66706,1.59601,1.51302,-28.94968,8.821959,-20.12772
65790,-11.3633,-6.44936,16.9391,12.2983,2.86988,9.14727,5.60431,1.70939,-31.33356,6.714254,-24.61931
65820,-10.7519,-5.39087,16.7714,11.5046,4.54094,8.55445,4.95581,1.45906,-31.29014,6.746453,-24.54369
65850,-9.20505,-5.43187,15.1911,12.8368,5.28063,1.5317,6.0317,3.89255,-30.78128,6.189778,-24.5915
65880,-9.13394,-6.05148,13.714,10.33,8.08495,4.62529,4.80144,1.34856,-30.42984,8.648993,-21.78085
65910,-11.1686,-5.18978,17.6222,12.4655,8.03353,4.77097,3.71923,1.86137,-31.5401,4.94794,-26.59216
65940,-10.4372,-5.60975,19.7308,15.6977,8.22034,2.43356,1.45431,1.42843,-30.5787,8.14712,-22.43158
65970,-9.41151,-6.16936,19.1692,15.4958,3.98114,9.31668,5.04402,1.56055,-32.35467,9.624855,-22.72981
66000,-9.93591,-5.73202,15.4216,12.2355,5.21399,6.29287,4.15661,1.64156,-30.90797,9.589758,-21.31821
66030,-9.15799,-5.58419,14.7128,10.6936,6.39644,4.34175,1.55624,1.2696,-29.15654,8.166109,-20.99043
66060,-11.3036,-6.55951,14.2139,12.3702,7.24483,1.24824,7.20814,3.7583,-30.85319,1.15402,-29.69917
66090,-8.57319,-5.8752,13.9954,11.6821,3.9577,3.74136,5.15222,2.1443,-30.25754,8.77247,-21.48507
66120,-10.005,-5.57025,13.1281,10.0499,3.26879,9.35299,6.83932,1.64066,-30.67374,8.972232,-21.70151
66150,-8.88498,-5.67276,13.97,10.8168,8.34876,5.69372,3.08897,1.51974,-30.45153,9.242714,-21.20881
66180,-9.47771,-6.41777,14.1181,10.455,4.45544,8.22658,5.38525,6.35569,-32.15902,4.791135,-27.36789
66210,-9.65288,-5.91606,13.9355,10.9553,3.94593,2.46323,2.40855,1.50826,-28.63259,9.594129,-19.03847
66240,-8.59792,-5.59545,15.127,12.4727,2.00291,4.10163,6.31664,1.3669,-29.72122,8.718359,-21.00286
66270,-9.65759,-6.02057,15.8116,12.4727,3.01765,9.41251,8.38528,1.42146,-31.41398,10.20728,-21.2067
66300,-8.22923,-6.22994,15.355,12.8907,3.24906,2.07652,8.9029,1.61687,-30.12636,8.942516,-21.18384
66330,-9.59295,-5.78551,12.5646,7.96246,7.10999,7.7106,7.48788,1.46398,-30.88878,8.410129,-22.47866
66360,-8.16101,-5.65737,17.3514,13.7638,9.77231,2.90922,2.24508,1.4067,-30.535,8.056957,-22.47804
66390,-8.52625,-5.80598,15.6112,12.888,5.97252,6.86918,4.93684,1.7204,-31.45295,9.086349,-22.3666
66420,-8.5069,-5.74384,13.8172,11.2585,4.62858,2.46982,4.43934,1.96066,-29.67393,9.161383,-20.51255
