"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64380,-8.89394,-4.72248,-0.524936,-4.55338,2.06738,3.11806,3.28692,1.89695,-26.09502,1.350723,-24.7443
64410,-7.84814,-5.0081,-0.8605,-4.64767,1.97304,4.35764,1.76709,4.20816,-26.52587,-0.1530144,-26.67888
64440,-7.86339,-5.06265,-2.00626,-5.28678,1.60888,1.49345,1.82118,1.7139,-24.32555,3.721778,-20.60377
64470,-7.62016,-4.81391,-0.127855,-2.99534,3.18804,1.29327,5.70276,1.70825,-26.13644,2.373314,-23.76312
64500,-6.72691,-5.26966,2.02362,-0.912757,6.23032,3.6759,9.32781,1.24426,-28.22334,2.935286,-25.28806
64530,-7.2639,-5.36294,3.45244,-0.284696,2.88034,1.65754,3.53519,1.32559,-25.88155,3.916172,-21.96538
64560,-6.56205,-5.40186,1.39328,-1.51086,5.44078,1.15608,7.34336,1.27048,-26.6448,3.712296,-22.93251
64590,-8.34006,-4.26069,2.62339,-1.15915,2.04956,2.14747,2.029,5.41,-26.57306,0.003119375,-26.56994
64620,-9.0682,-5.16577,3.96207,-0.0805166,1.92931,7.52529,6.73123,1.35854,-27.73302,3.040043,-24.69298
64650,-8.89565,-5.41079,2.0826,-2.62089,1.527,2.54031,4.06276,1.38138,-25.67196,3.154224,-22.51773
64680,-9.16735,-5.22183,2.79844,-1.696,1.78213,4.67737,6.34259,2.24472,-27.45808,1.911053,-25.54703
64710,-8.21656,-5.2061,4.98356,0.196511,7.69351,8.82484,1.49079,1.13172,-27.67601,3.75469,-23.92132
64740,-9.34688,-5.39626,3.15754,-1.5191,2.72441,3.67035,4.25316,1.58322,-26.92627,2.939228,-23.98704
64770,-5.02465,-5.33426,-1.55828,-2.30866,9.83426,7.62864,9.00428,1.35407,-29.22289,-0.8248245,-30.04771
64800,-7.58761,-5.76739,0.178388,-3.01127,2.087,1.25725,7.5789,3.47243,-26.68206,0.9327093,-25.74935
64830,-8.74322,-5.22593,-1.58697,-5.10051,1.90405,2.01798,6.62113,1.91601,-26.22292,0.8409483,-25.38197
64860,-6.80673,-2.28484,-0.762205,-3.90627,1.58665,6.26088,1.56997,9.23678,-27.42114,-0.5556386,-27.97678
64890,-6.73822,-3.22744,-1.82876,-4.41173,1.82178,1.35678,2.61412,7.69462,-26.27223,0.3535284,-25.9187
64920,-5.45753,-2.22406,-2.9363,-5.68848,3.41521,2.43817,9.24827,8.62625,-28.84837,-3.806258,-32.65462
64950,-5.19101,-2.93855,-3.93692,-7.43695,3.80656,2.31093,4.84767,5.35505,-27.72965,-1.598755,-29.32841
64980,-5.22722,-2.28928,-4.09233,-8.13254,4.37473,2.41113,5.28443,2.48431,-27.25122,0.4861175,-26.7651
65010,-6.77666,-3.26754,-4.71268,-8.70191,2.16505,1.5132,4.76805,1.33174,-25.30931,5.68243,-19.62688
65040,-8.40638,-4.13365,-4.70113,-8.80766,2.95827,3.0314,5.44019,1.35754,-26.45645,1.432752,-25.02369
65070,-7.99803,-4.35621,-4.16859,-7.84448,2.4698,2.99447,2.59083,1.84694,-25.82091,2.493921,-23.32699
65100,-7.4882,-4.75078,-3.71692,-7.43538,2.34605,2.496,7.04089,1.24313,-26.18891,4.973887,-21.21503
65130,-5.91046,-3.7948,-4.25357,-7.25155,2.36658,1.50405,1.46104,1.42833,-24.26643,5.036851,-19.22958
65160,-6.14949,-3.82792,-3.75312,-7.83026,2.27823,1.3641,5.57071,1.44143,-25.48959,3.603296,-21.8863
65190,-6.41507,-3.14823,-4.66605,-8.53367,2.13564,6.89085,4.81532,1.31123,-26.80873,4.786231,-22.0225
65220,-5.59466,-3.20823,-4.22704,-7.56645,2.0337,3.05755,2.20031,1.32769,-25.18023,6.530401,-18.64983
65250,-5.39782,-3.12443,-4.88157,-7.41929,1.90272,8.00127,1.35862,1.30125,-25.56559,4.510126,-21.05546
65280,-5.47451,-2.4349,-4.17921,-8.67656,2.14577,4.8178,3.54266,2.09707,-26.65818,2.121084,-24.5371
65310,-6.05083,-4.41298,-3.82887,-6.35413,3.10468,4.24252,4.96148,1.39142,-26.76711,3.735236,-23.03187
